time_ns,event,node_id,ifindex,link_id,packet_uid,size_bytes
1990019374,TX_END,84,1,0,1891135,1048
1990019583,TX_BEGIN,84,1,0,1891137,1048
1990020421,TX_END,84,1,0,1891137,1048
1990020630,TX_BEGIN,84,1,0,1891139,1048
1990021468,TX_END,84,1,0,1891139,1048
1990021677,TX_BEGIN,84,1,0,1891141,1048
1990022515,TX_END,84,1,0,1891141,1048
1990022724,TX_BEGIN,84,1,0,1891143,1048
1990023562,TX_END,84,1,0,1891143,1048
1990023771,TX_BEGIN,84,1,0,1891145,1048
1990024609,TX_END,84,1,0,1891145,1048
1990024818,TX_BEGIN,84,1,0,1891147,1048
1990025656,TX_END,84,1,0,1891147,1048
1990025865,TX_BEGIN,84,1,0,1891149,1048
1990026703,TX_END,84,1,0,1891149,1048
1990026912,TX_BEGIN,84,1,0,1891151,1048
1990027750,TX_END,84,1,0,1891151,1048
1990027959,TX_BEGIN,84,1,0,1891153,1048
1990028797,TX_END,84,1,0,1891153,1048
1990029006,TX_BEGIN,84,1,0,1891155,1048
1990029844,TX_END,84,1,0,1891155,1048
1990030053,TX_BEGIN,84,1,0,1891157,1048
1990030891,TX_END,84,1,0,1891157,1048
1990031100,TX_BEGIN,84,1,0,1891159,1048
1990031938,TX_END,84,1,0,1891159,1048
1990032147,TX_BEGIN,84,1,0,1891161,1048
1990032985,TX_END,84,1,0,1891161,1048
1990033194,TX_BEGIN,84,1,0,1891163,1048
1990034032,TX_END,84,1,0,1891163,1048
1990034241,TX_BEGIN,84,1,0,1891165,1048
1990035079,TX_END,84,1,0,1891165,1048
1990035288,TX_BEGIN,84,1,0,1891167,1048
1990036126,TX_END,84,1,0,1891167,1048
1990036335,TX_BEGIN,84,1,0,1891169,1048
1990037173,TX_END,84,1,0,1891169,1048
1990037382,TX_BEGIN,84,1,0,1891171,1048
1990038220,TX_END,84,1,0,1891171,1048
1990038429,TX_BEGIN,84,1,0,1891173,1048
1990039267,TX_END,84,1,0,1891173,1048
1990039476,TX_BEGIN,84,1,0,1891175,1048
1990040314,TX_END,84,1,0,1891175,1048
1990040523,TX_BEGIN,84,1,0,1891177,1048
1990041361,TX_END,84,1,0,1891177,1048
1990041570,TX_BEGIN,84,1,0,1891179,1048
1990042408,TX_END,84,1,0,1891179,1048
1990042617,TX_BEGIN,84,1,0,1891181,1048
1990043455,TX_END,84,1,0,1891181,1048
1990043664,TX_BEGIN,84,1,0,1891183,1048
1990044502,TX_END,84,1,0,1891183,1048
1990044711,TX_BEGIN,84,1,0,1891185,1048
1990045549,TX_END,84,1,0,1891185,1048
1990045758,TX_BEGIN,84,1,0,1891187,1048
1990046596,TX_END,84,1,0,1891187,1048
1990046805,TX_BEGIN,84,1,0,1891189,1048
1990047643,TX_END,84,1,0,1891189,1048
1990047852,TX_BEGIN,84,1,0,1891191,1048
1990048690,TX_END,84,1,0,1891191,1048
1990048899,TX_BEGIN,84,1,0,1891193,1048
1990049737,TX_END,84,1,0,1891193,1048
1990049946,TX_BEGIN,84,1,0,1891195,1048
1990050784,TX_END,84,1,0,1891195,1048
1990050993,TX_BEGIN,84,1,0,1891197,1048
1990051831,TX_END,84,1,0,1891197,1048
1990052040,TX_BEGIN,84,1,0,1891199,1048
1990052878,TX_END,84,1,0,1891199,1048
1990053087,TX_BEGIN,84,1,0,1891201,1048
1990053925,TX_END,84,1,0,1891201,1048
1990054134,TX_BEGIN,84,1,0,1891203,1048
1990054972,TX_END,84,1,0,1891203,1048
1990055181,TX_BEGIN,84,1,0,1891205,1048
1990056019,TX_END,84,1,0,1891205,1048
1990056228,TX_BEGIN,84,1,0,1891207,1048
1990057066,TX_END,84,1,0,1891207,1048
1990057275,TX_BEGIN,84,1,0,1891209,1048
1990058113,TX_END,84,1,0,1891209,1048
1990058322,TX_BEGIN,84,1,0,1891211,1048
1990059160,TX_END,84,1,0,1891211,1048
1990059369,TX_BEGIN,84,1,0,1891213,1048
1990060207,TX_END,84,1,0,1891213,1048
1990060416,TX_BEGIN,84,1,0,1891215,1048
1990061254,TX_END,84,1,0,1891215,1048
1990061463,TX_BEGIN,84,1,0,1891217,1048
1990062301,TX_END,84,1,0,1891217,1048
1990062510,TX_BEGIN,84,1,0,1891219,1048
1990063348,TX_END,84,1,0,1891219,1048
1990063557,TX_BEGIN,84,1,0,1891221,1048
1990064395,TX_END,84,1,0,1891221,1048
1990064604,TX_BEGIN,84,1,0,1891223,1048
1990065442,TX_END,84,1,0,1891223,1048
1990065651,TX_BEGIN,84,1,0,1891225,1048
1990066489,TX_END,84,1,0,1891225,1048
1990066698,TX_BEGIN,84,1,0,1891227,1048
1990067536,TX_END,84,1,0,1891227,1048
1990067745,TX_BEGIN,84,1,0,1891229,1048
1990068583,TX_END,84,1,0,1891229,1048
1990068792,TX_BEGIN,84,1,0,1891231,1048
1990069630,TX_END,84,1,0,1891231,1048
1990069839,TX_BEGIN,84,1,0,1891233,1048
1990070677,TX_END,84,1,0,1891233,1048
1990070886,TX_BEGIN,84,1,0,1891235,1048
1990071724,TX_END,84,1,0,1891235,1048
1990071933,TX_BEGIN,84,1,0,1891237,1048
1990072771,TX_END,84,1,0,1891237,1048
1990072980,TX_BEGIN,84,1,0,1891239,1048
1990073818,TX_END,84,1,0,1891239,1048
1990074027,TX_BEGIN,84,1,0,1891241,1048
1990074865,TX_END,84,1,0,1891241,1048
1990075074,TX_BEGIN,84,1,0,1891243,1048
1990075912,TX_END,84,1,0,1891243,1048
1990076121,TX_BEGIN,84,1,0,1891245,1048
1990076959,TX_END,84,1,0,1891245,1048
1990077168,TX_BEGIN,84,1,0,1891247,1048
1990078006,TX_END,84,1,0,1891247,1048
1990078215,TX_BEGIN,84,1,0,1891249,1048
1990079053,TX_END,84,1,0,1891249,1048
1990079262,TX_BEGIN,84,1,0,1891251,1048
1990080100,TX_END,84,1,0,1891251,1048
1990080309,TX_BEGIN,84,1,0,1891253,1048
1990081147,TX_END,84,1,0,1891253,1048
1990081356,TX_BEGIN,84,1,0,1891255,1048
1990082194,TX_END,84,1,0,1891255,1048
1990082403,TX_BEGIN,84,1,0,1891257,1048
1990083241,TX_END,84,1,0,1891257,1048
1990083450,TX_BEGIN,84,1,0,1891259,1048
1990084288,TX_END,84,1,0,1891259,1048
1990084497,TX_BEGIN,84,1,0,1891261,1048
1990085335,TX_END,84,1,0,1891261,1048
1990085544,TX_BEGIN,84,1,0,1891263,1048
1990086382,TX_END,84,1,0,1891263,1048
1990086591,TX_BEGIN,84,1,0,1891265,1048
1990087429,TX_END,84,1,0,1891265,1048
1990087638,TX_BEGIN,84,1,0,1891267,1048
1990088476,TX_END,84,1,0,1891267,1048
1990088685,TX_BEGIN,84,1,0,1891269,1048
1990089523,TX_END,84,1,0,1891269,1048
1990089732,TX_BEGIN,84,1,0,1891271,1048
1990090570,TX_END,84,1,0,1891271,1048
1990090779,TX_BEGIN,84,1,0,1891273,1048
1990091617,TX_END,84,1,0,1891273,1048
1990091826,TX_BEGIN,84,1,0,1891275,1048
1990092664,TX_END,84,1,0,1891275,1048
1990092873,TX_BEGIN,84,1,0,1891277,1048
1990093711,TX_END,84,1,0,1891277,1048
1990093920,TX_BEGIN,84,1,0,1891279,1048
1990094758,TX_END,84,1,0,1891279,1048
1990094967,TX_BEGIN,84,1,0,1891281,1048
1990095805,TX_END,84,1,0,1891281,1048
1990096014,TX_BEGIN,84,1,0,1891283,1048
1990096852,TX_END,84,1,0,1891283,1048
1990097061,TX_BEGIN,84,1,0,1891285,1048
1990097899,TX_END,84,1,0,1891285,1048
1990098108,TX_BEGIN,84,1,0,1891287,1048
1990098946,TX_END,84,1,0,1891287,1048
1990099155,TX_BEGIN,84,1,0,1891289,1048
1990099993,TX_END,84,1,0,1891289,1048
1990100202,TX_BEGIN,84,1,0,1891291,1048
1990101040,TX_END,84,1,0,1891291,1048
1990101249,TX_BEGIN,84,1,0,1891293,1048
1990102087,TX_END,84,1,0,1891293,1048
1990102296,TX_BEGIN,84,1,0,1891295,1048
1990103134,TX_END,84,1,0,1891295,1048
1990103343,TX_BEGIN,84,1,0,1891297,1048
1990104181,TX_END,84,1,0,1891297,1048
1990104390,TX_BEGIN,84,1,0,1891299,1048
1990105228,TX_END,84,1,0,1891299,1048
1990105437,TX_BEGIN,84,1,0,1891301,1048
1990106275,TX_END,84,1,0,1891301,1048
1990106484,TX_BEGIN,84,1,0,1891303,1048
1990107322,TX_END,84,1,0,1891303,1048
1990107531,TX_BEGIN,84,1,0,1891305,1048
1990108369,TX_END,84,1,0,1891305,1048
1990108578,TX_BEGIN,84,1,0,1891307,1048
1990109416,TX_END,84,1,0,1891307,1048
1990109625,TX_BEGIN,84,1,0,1891309,1048
1990110463,TX_END,84,1,0,1891309,1048
1990110672,TX_BEGIN,84,1,0,1891311,1048
1990111510,TX_END,84,1,0,1891311,1048
1990111719,TX_BEGIN,84,1,0,1891313,1048
1990112557,TX_END,84,1,0,1891313,1048
1990112766,TX_BEGIN,84,1,0,1891315,1048
1990113604,TX_END,84,1,0,1891315,1048
1990113813,TX_BEGIN,84,1,0,1891317,1048
1990114651,TX_END,84,1,0,1891317,1048
1990114860,TX_BEGIN,84,1,0,1891319,1048
1990115698,TX_END,84,1,0,1891319,1048
1990115907,TX_BEGIN,84,1,0,1891321,1048
1990116745,TX_END,84,1,0,1891321,1048
1990116954,TX_BEGIN,84,1,0,1891323,1048
1990117792,TX_END,84,1,0,1891323,1048
1990118001,TX_BEGIN,84,1,0,1891325,1048
1990118839,TX_END,84,1,0,1891325,1048
1990119048,TX_BEGIN,84,1,0,1891327,1048
1990119886,TX_END,84,1,0,1891327,1048
1990120095,TX_BEGIN,84,1,0,1891329,1048
1990120933,TX_END,84,1,0,1891329,1048
1990121142,TX_BEGIN,84,1,0,1891331,1048
1990121980,TX_END,84,1,0,1891331,1048
1990122189,TX_BEGIN,84,1,0,1891333,1048
1990123027,TX_END,84,1,0,1891333,1048
1990123236,TX_BEGIN,84,1,0,1891335,1048
1990124074,TX_END,84,1,0,1891335,1048
1990124283,TX_BEGIN,84,1,0,1891337,1048
1990125121,TX_END,84,1,0,1891337,1048
1990125330,TX_BEGIN,84,1,0,1891339,1048
1990126168,TX_END,84,1,0,1891339,1048
1990126377,TX_BEGIN,84,1,0,1891341,1048
1990127215,TX_END,84,1,0,1891341,1048
1990127424,TX_BEGIN,84,1,0,1891343,1048
1990128262,TX_END,84,1,0,1891343,1048
1990128471,TX_BEGIN,84,1,0,1891345,1048
1990129309,TX_END,84,1,0,1891345,1048
1990129518,TX_BEGIN,84,1,0,1891347,1048
1990130356,TX_END,84,1,0,1891347,1048
1990130565,TX_BEGIN,84,1,0,1891349,1048
1990131403,TX_END,84,1,0,1891349,1048
1990131612,TX_BEGIN,84,1,0,1891351,1048
1990132450,TX_END,84,1,0,1891351,1048
1990132659,TX_BEGIN,84,1,0,1891353,1048
1990133497,TX_END,84,1,0,1891353,1048
1990133706,TX_BEGIN,84,1,0,1891355,1048
1990134544,TX_END,84,1,0,1891355,1048
1990134753,TX_BEGIN,84,1,0,1891357,1048
1990135591,TX_END,84,1,0,1891357,1048
1990135800,TX_BEGIN,84,1,0,1891359,1048
1990136638,TX_END,84,1,0,1891359,1048
1990136847,TX_BEGIN,84,1,0,1891361,1048
1990137685,TX_END,84,1,0,1891361,1048
1990137894,TX_BEGIN,84,1,0,1891363,1048
1990138732,TX_END,84,1,0,1891363,1048
1990138941,TX_BEGIN,84,1,0,1891365,1048
1990139779,TX_END,84,1,0,1891365,1048
1990139988,TX_BEGIN,84,1,0,1891367,1048
1990140826,TX_END,84,1,0,1891367,1048
1990141035,TX_BEGIN,84,1,0,1891369,1048
1990141873,TX_END,84,1,0,1891369,1048
1990142082,TX_BEGIN,84,1,0,1891371,1048
1990142920,TX_END,84,1,0,1891371,1048
1990143129,TX_BEGIN,84,1,0,1891373,1048
1990143967,TX_END,84,1,0,1891373,1048
1990144176,TX_BEGIN,84,1,0,1891375,1048
1990145014,TX_END,84,1,0,1891375,1048
1990145223,TX_BEGIN,84,1,0,1891377,1048
1990146061,TX_END,84,1,0,1891377,1048
1990146270,TX_BEGIN,84,1,0,1891379,1048
1990147108,TX_END,84,1,0,1891379,1048
1990147317,TX_BEGIN,84,1,0,1891381,1048
1990148155,TX_END,84,1,0,1891381,1048
1990148364,TX_BEGIN,84,1,0,1891383,1048
1990149202,TX_END,84,1,0,1891383,1048
1990149411,TX_BEGIN,84,1,0,1891385,1048
1990150249,TX_END,84,1,0,1891385,1048
1990150458,TX_BEGIN,84,1,0,1891387,1048
1990151296,TX_END,84,1,0,1891387,1048
1990151505,TX_BEGIN,84,1,0,1891389,1048
1990152343,TX_END,84,1,0,1891389,1048
1990152552,TX_BEGIN,84,1,0,1891391,1048
1990153390,TX_END,84,1,0,1891391,1048
1990153599,TX_BEGIN,84,1,0,1891393,1048
1990154437,TX_END,84,1,0,1891393,1048
1990154646,TX_BEGIN,84,1,0,1891395,1048
1990155484,TX_END,84,1,0,1891395,1048
1990155693,TX_BEGIN,84,1,0,1891397,1048
1990156531,TX_END,84,1,0,1891397,1048
1990156740,TX_BEGIN,84,1,0,1891399,1048
1990157578,TX_END,84,1,0,1891399,1048
1990157787,TX_BEGIN,84,1,0,1891401,1048
1990158625,TX_END,84,1,0,1891401,1048
1990158834,TX_BEGIN,84,1,0,1891403,1048
1990159672,TX_END,84,1,0,1891403,1048
1990159881,TX_BEGIN,84,1,0,1891405,1048
1990160719,TX_END,84,1,0,1891405,1048
1990160928,TX_BEGIN,84,1,0,1891407,1048
1990161766,TX_END,84,1,0,1891407,1048
1990161975,TX_BEGIN,84,1,0,1891409,1048
1990162813,TX_END,84,1,0,1891409,1048
1990163022,TX_BEGIN,84,1,0,1891411,1048
1990163860,TX_END,84,1,0,1891411,1048
1990164069,TX_BEGIN,84,1,0,1891413,1048
1990164907,TX_END,84,1,0,1891413,1048
1990165116,TX_BEGIN,84,1,0,1891415,1048
1990165954,TX_END,84,1,0,1891415,1048
1990166163,TX_BEGIN,84,1,0,1891417,1048
1990167001,TX_END,84,1,0,1891417,1048
1990167210,TX_BEGIN,84,1,0,1891419,1048
1990168048,TX_END,84,1,0,1891419,1048
1990168257,TX_BEGIN,84,1,0,1891421,1048
1990169095,TX_END,84,1,0,1891421,1048
1990169304,TX_BEGIN,84,1,0,1891423,1048
1990170142,TX_END,84,1,0,1891423,1048
1990170351,TX_BEGIN,84,1,0,1891425,1048
1990171189,TX_END,84,1,0,1891425,1048
1990171398,TX_BEGIN,84,1,0,1891427,1048
1990172236,TX_END,84,1,0,1891427,1048
1990172445,TX_BEGIN,84,1,0,1891429,1048
1990173283,TX_END,84,1,0,1891429,1048
1990173492,TX_BEGIN,84,1,0,1891431,1048
1990174330,TX_END,84,1,0,1891431,1048
1990174539,TX_BEGIN,84,1,0,1891433,1048
1990175377,TX_END,84,1,0,1891433,1048
1990175586,TX_BEGIN,84,1,0,1891435,1048
1990176424,TX_END,84,1,0,1891435,1048
1990176633,TX_BEGIN,84,1,0,1891437,1048
1990177471,TX_END,84,1,0,1891437,1048
1990177680,TX_BEGIN,84,1,0,1891439,1048
1990178518,TX_END,84,1,0,1891439,1048
1990178727,TX_BEGIN,84,1,0,1891441,1048
1990179565,TX_END,84,1,0,1891441,1048
1990179774,TX_BEGIN,84,1,0,1891443,1048
1990180612,TX_END,84,1,0,1891443,1048
1990180821,TX_BEGIN,84,1,0,1891445,1048
1990181659,TX_END,84,1,0,1891445,1048
1990181868,TX_BEGIN,84,1,0,1891447,1048
1990182706,TX_END,84,1,0,1891447,1048
1990182915,TX_BEGIN,84,1,0,1891449,1048
1990183753,TX_END,84,1,0,1891449,1048
1990183962,TX_BEGIN,84,1,0,1891451,1048
1990184800,TX_END,84,1,0,1891451,1048
1990185009,TX_BEGIN,84,1,0,1891453,1048
1990185847,TX_END,84,1,0,1891453,1048
1990186056,TX_BEGIN,84,1,0,1891455,1048
1990186894,TX_END,84,1,0,1891455,1048
1990187103,TX_BEGIN,84,1,0,1891457,1048
1990187941,TX_END,84,1,0,1891457,1048
1990188150,TX_BEGIN,84,1,0,1891459,1048
1990188988,TX_END,84,1,0,1891459,1048
1990189197,TX_BEGIN,84,1,0,1891461,1048
1990190035,TX_END,84,1,0,1891461,1048
1990190244,TX_BEGIN,84,1,0,1891463,1048
1990191082,TX_END,84,1,0,1891463,1048
1990191291,TX_BEGIN,84,1,0,1891465,1048
1990192129,TX_END,84,1,0,1891465,1048
1990192338,TX_BEGIN,84,1,0,1891467,1048
1990193176,TX_END,84,1,0,1891467,1048
1990193385,TX_BEGIN,84,1,0,1891469,1048
1990194223,TX_END,84,1,0,1891469,1048
1990194432,TX_BEGIN,84,1,0,1891471,1048
1990195270,TX_END,84,1,0,1891471,1048
1990195479,TX_BEGIN,84,1,0,1891473,1048
1990196317,TX_END,84,1,0,1891473,1048
1990196526,TX_BEGIN,84,1,0,1891475,1048
1990197364,TX_END,84,1,0,1891475,1048
1990197573,TX_BEGIN,84,1,0,1891477,1048
1990198411,TX_END,84,1,0,1891477,1048
1990198620,TX_BEGIN,84,1,0,1891479,1048
1990199458,TX_END,84,1,0,1891479,1048
1990199667,TX_BEGIN,84,1,0,1891481,1048
1990200505,TX_END,84,1,0,1891481,1048
1990200714,TX_BEGIN,84,1,0,1891483,1048
1990201552,TX_END,84,1,0,1891483,1048
1990201761,TX_BEGIN,84,1,0,1891485,1048
1990202599,TX_END,84,1,0,1891485,1048
1990202808,TX_BEGIN,84,1,0,1891487,1048
1990203646,TX_END,84,1,0,1891487,1048
1990203855,TX_BEGIN,84,1,0,1891489,1048
1990204693,TX_END,84,1,0,1891489,1048
1990204902,TX_BEGIN,84,1,0,1891491,1048
1990205740,TX_END,84,1,0,1891491,1048
1990205949,TX_BEGIN,84,1,0,1891493,1048
1990206787,TX_END,84,1,0,1891493,1048
1990206996,TX_BEGIN,84,1,0,1891495,1048
1990207834,TX_END,84,1,0,1891495,1048
1990208043,TX_BEGIN,84,1,0,1891497,1048
1990208881,TX_END,84,1,0,1891497,1048
1990209090,TX_BEGIN,84,1,0,1891499,1048
1990209928,TX_END,84,1,0,1891499,1048
1990210137,TX_BEGIN,84,1,0,1891501,1048
1990210975,TX_END,84,1,0,1891501,1048
1990211184,TX_BEGIN,84,1,0,1891503,1048
1990212022,TX_END,84,1,0,1891503,1048
1990212231,TX_BEGIN,84,1,0,1891505,1048
1990213069,TX_END,84,1,0,1891505,1048
1990213278,TX_BEGIN,84,1,0,1891507,1048
1990214116,TX_END,84,1,0,1891507,1048
1990214325,TX_BEGIN,84,1,0,1891509,1048
1990215163,TX_END,84,1,0,1891509,1048
1990215372,TX_BEGIN,84,1,0,1891511,1048
1990216210,TX_END,84,1,0,1891511,1048
1990216419,TX_BEGIN,84,1,0,1891513,1048
1990217257,TX_END,84,1,0,1891513,1048
1990217466,TX_BEGIN,84,1,0,1891515,1048
1990218304,TX_END,84,1,0,1891515,1048
1990218513,TX_BEGIN,84,1,0,1891517,1048
1990219351,TX_END,84,1,0,1891517,1048
1990219560,TX_BEGIN,84,1,0,1891519,1048
1990220398,TX_END,84,1,0,1891519,1048
1990220607,TX_BEGIN,84,1,0,1891521,1048
1990221445,TX_END,84,1,0,1891521,1048
1990221654,TX_BEGIN,84,1,0,1891523,1048
1990222492,TX_END,84,1,0,1891523,1048
1990222701,TX_BEGIN,84,1,0,1891525,1048
1990223539,TX_END,84,1,0,1891525,1048
1990223748,TX_BEGIN,84,1,0,1891527,1048
1990224586,TX_END,84,1,0,1891527,1048
1990224795,TX_BEGIN,84,1,0,1891529,1048
1990225633,TX_END,84,1,0,1891529,1048
1990225842,TX_BEGIN,84,1,0,1891531,1048
1990226680,TX_END,84,1,0,1891531,1048
1990226889,TX_BEGIN,84,1,0,1891533,1048
1990227727,TX_END,84,1,0,1891533,1048
1990227936,TX_BEGIN,84,1,0,1891535,1048
1990228774,TX_END,84,1,0,1891535,1048
1990228983,TX_BEGIN,84,1,0,1891537,1048
1990229821,TX_END,84,1,0,1891537,1048
1990230030,TX_BEGIN,84,1,0,1891539,1048
1990230868,TX_END,84,1,0,1891539,1048
1990231077,TX_BEGIN,84,1,0,1891541,1048
1990231915,TX_END,84,1,0,1891541,1048
1990232124,TX_BEGIN,84,1,0,1891543,1048
1990232962,TX_END,84,1,0,1891543,1048
1990233171,TX_BEGIN,84,1,0,1891545,1048
1990234009,TX_END,84,1,0,1891545,1048
1990234218,TX_BEGIN,84,1,0,1891547,1048
1990235056,TX_END,84,1,0,1891547,1048
1990235265,TX_BEGIN,84,1,0,1891549,1048
1990236103,TX_END,84,1,0,1891549,1048
1990236312,TX_BEGIN,84,1,0,1891551,1048
1990237150,TX_END,84,1,0,1891551,1048
1990237359,TX_BEGIN,84,1,0,1891553,1048
1990238197,TX_END,84,1,0,1891553,1048
1990238406,TX_BEGIN,84,1,0,1891555,1048
1990239244,TX_END,84,1,0,1891555,1048
1990239453,TX_BEGIN,84,1,0,1891557,1048
1990240291,TX_END,84,1,0,1891557,1048
1990240500,TX_BEGIN,84,1,0,1891559,1048
1990241338,TX_END,84,1,0,1891559,1048
1990241547,TX_BEGIN,84,1,0,1891561,1048
1990242385,TX_END,84,1,0,1891561,1048
1990242594,TX_BEGIN,84,1,0,1891563,1048
1990243432,TX_END,84,1,0,1891563,1048
1990243641,TX_BEGIN,84,1,0,1891565,1048
1990244479,TX_END,84,1,0,1891565,1048
1990244688,TX_BEGIN,84,1,0,1891567,1048
1990245526,TX_END,84,1,0,1891567,1048
1990245735,TX_BEGIN,84,1,0,1891569,1048
1990246573,TX_END,84,1,0,1891569,1048
1990246782,TX_BEGIN,84,1,0,1891571,1048
1990247620,TX_END,84,1,0,1891571,1048
1990247829,TX_BEGIN,84,1,0,1891573,1048
1990248667,TX_END,84,1,0,1891573,1048
1990248876,TX_BEGIN,84,1,0,1891575,1048
1990249714,TX_END,84,1,0,1891575,1048
1990249923,TX_BEGIN,84,1,0,1891577,1048
1990250761,TX_END,84,1,0,1891577,1048
1990250970,TX_BEGIN,84,1,0,1891579,1048
1990251808,TX_END,84,1,0,1891579,1048
1990252017,TX_BEGIN,84,1,0,1891581,1048
1990252855,TX_END,84,1,0,1891581,1048
1990253064,TX_BEGIN,84,1,0,1891583,1048
1990253902,TX_END,84,1,0,1891583,1048
1990254111,TX_BEGIN,84,1,0,1891585,1048
1990254949,TX_END,84,1,0,1891585,1048
1990255158,TX_BEGIN,84,1,0,1891587,1048
1990255996,TX_END,84,1,0,1891587,1048
1990256205,TX_BEGIN,84,1,0,1891589,1048
1990257043,TX_END,84,1,0,1891589,1048
1990257252,TX_BEGIN,84,1,0,1891591,1048
1990258090,TX_END,84,1,0,1891591,1048
1990258299,TX_BEGIN,84,1,0,1891593,1048
1990259137,TX_END,84,1,0,1891593,1048
1990259346,TX_BEGIN,84,1,0,1891595,1048
1990260184,TX_END,84,1,0,1891595,1048
1990260393,TX_BEGIN,84,1,0,1891597,1048
1990261231,TX_END,84,1,0,1891597,1048
1990261440,TX_BEGIN,84,1,0,1891599,1048
1990262278,TX_END,84,1,0,1891599,1048
1990262487,TX_BEGIN,84,1,0,1891601,1048
1990263325,TX_END,84,1,0,1891601,1048
1990263534,TX_BEGIN,84,1,0,1891603,1048
1990264372,TX_END,84,1,0,1891603,1048
1990264581,TX_BEGIN,84,1,0,1891605,1048
1990265419,TX_END,84,1,0,1891605,1048
1990265628,TX_BEGIN,84,1,0,1891607,1048
1990266466,TX_END,84,1,0,1891607,1048
1990266675,TX_BEGIN,84,1,0,1891609,1048
1990267513,TX_END,84,1,0,1891609,1048
1990267722,TX_BEGIN,84,1,0,1891611,1048
1990268560,TX_END,84,1,0,1891611,1048
1990268769,TX_BEGIN,84,1,0,1891613,1048
1990269607,TX_END,84,1,0,1891613,1048
1990269816,TX_BEGIN,84,1,0,1891615,1048
1990270654,TX_END,84,1,0,1891615,1048
1990270863,TX_BEGIN,84,1,0,1891617,1048
1990271701,TX_END,84,1,0,1891617,1048
1990271910,TX_BEGIN,84,1,0,1891619,1048
1990272748,TX_END,84,1,0,1891619,1048
1990272957,TX_BEGIN,84,1,0,1891621,1048
1990273795,TX_END,84,1,0,1891621,1048
1990274004,TX_BEGIN,84,1,0,1891623,1048
1990274842,TX_END,84,1,0,1891623,1048
1990275051,TX_BEGIN,84,1,0,1891625,1048
1990275889,TX_END,84,1,0,1891625,1048
1990276098,TX_BEGIN,84,1,0,1891627,1048
1990276936,TX_END,84,1,0,1891627,1048
1990277145,TX_BEGIN,84,1,0,1891629,1048
1990277983,TX_END,84,1,0,1891629,1048
1990278192,TX_BEGIN,84,1,0,1891631,1048
1990279030,TX_END,84,1,0,1891631,1048
1990279239,TX_BEGIN,84,1,0,1891633,1048
1990280077,TX_END,84,1,0,1891633,1048
1990280286,TX_BEGIN,84,1,0,1891635,1048
1990281124,TX_END,84,1,0,1891635,1048
1990281333,TX_BEGIN,84,1,0,1891637,1048
1990282171,TX_END,84,1,0,1891637,1048
1990282380,TX_BEGIN,84,1,0,1891639,1048
1990283218,TX_END,84,1,0,1891639,1048
1990283427,TX_BEGIN,84,1,0,1891641,1048
1990284265,TX_END,84,1,0,1891641,1048
1990284474,TX_BEGIN,84,1,0,1891643,1048
1990285312,TX_END,84,1,0,1891643,1048
1990285521,TX_BEGIN,84,1,0,1891645,1048
1990286359,TX_END,84,1,0,1891645,1048
1990286568,TX_BEGIN,84,1,0,1891647,1048
1990287406,TX_END,84,1,0,1891647,1048
1990287615,TX_BEGIN,84,1,0,1891649,1048
1990288453,TX_END,84,1,0,1891649,1048
1990288662,TX_BEGIN,84,1,0,1891651,1048
1990289500,TX_END,84,1,0,1891651,1048
1990289709,TX_BEGIN,84,1,0,1891653,1048
1990290547,TX_END,84,1,0,1891653,1048
1990290756,TX_BEGIN,84,1,0,1891655,1048
1990291594,TX_END,84,1,0,1891655,1048
1990291803,TX_BEGIN,84,1,0,1891657,1048
1990292641,TX_END,84,1,0,1891657,1048
1990292850,TX_BEGIN,84,1,0,1891659,1048
1990293688,TX_END,84,1,0,1891659,1048
1990293897,TX_BEGIN,84,1,0,1891661,1048
1990294735,TX_END,84,1,0,1891661,1048
1990294944,TX_BEGIN,84,1,0,1891663,1048
1990295782,TX_END,84,1,0,1891663,1048
1990295991,TX_BEGIN,84,1,0,1891665,1048
1990296829,TX_END,84,1,0,1891665,1048
1990297038,TX_BEGIN,84,1,0,1891667,1048
1990297876,TX_END,84,1,0,1891667,1048
1990298085,TX_BEGIN,84,1,0,1891669,1048
1990298923,TX_END,84,1,0,1891669,1048
1990299132,TX_BEGIN,84,1,0,1891671,1048
1990299970,TX_END,84,1,0,1891671,1048
1990300179,TX_BEGIN,84,1,0,1891673,1048
1990301017,TX_END,84,1,0,1891673,1048
1990301226,TX_BEGIN,84,1,0,1891675,1048
1990302064,TX_END,84,1,0,1891675,1048
1990302273,TX_BEGIN,84,1,0,1891677,1048
1990303111,TX_END,84,1,0,1891677,1048
1990303320,TX_BEGIN,84,1,0,1891679,1048
1990304158,TX_END,84,1,0,1891679,1048
1990304367,TX_BEGIN,84,1,0,1891681,1048
1990305205,TX_END,84,1,0,1891681,1048
1990305414,TX_BEGIN,84,1,0,1891683,1048
1990306252,TX_END,84,1,0,1891683,1048
1990306461,TX_BEGIN,84,1,0,1891685,1048
1990307299,TX_END,84,1,0,1891685,1048
1990307508,TX_BEGIN,84,1,0,1891687,1048
1990308346,TX_END,84,1,0,1891687,1048
1990308555,TX_BEGIN,84,1,0,1891689,1048
1990309393,TX_END,84,1,0,1891689,1048
1990309602,TX_BEGIN,84,1,0,1891691,1048
1990310440,TX_END,84,1,0,1891691,1048
1990310649,TX_BEGIN,84,1,0,1891693,1048
