plan_start_ns,plan_complete_ns,application_ready_ns,network_release_ns,batch_id,flow_id,base_rate_bps,admit_rate_bps,initial_rate_bps,credit_bytes,feedback_horizon_ns,observed_queue_bytes,packet_margin_bytes,effective_capacity_bps,floor_scale,independent_diagnostic,capacity_valid
10000000,10005000,10000000,10005000,0,0,200000000000,200000000000,200000000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,1,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,2,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,3,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,4,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,5,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,6,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,7,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,8,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,9,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,10,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,11,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,12,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,13,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,14,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,15,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,16,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,17,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,18,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,19,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,20,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,21,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,22,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,23,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,24,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,25,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
100000000,100005000,100000000,100005000,1,26,2875000000,2875000000,2875000000,0,0,0,0,200000000000,0,0,1
