time,flow_id,round_id,phase,snd_nxt,snd_una,released_bytes,current_rate,feedback_origin_round,feedback_class
0.01094,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01096,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01098,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.011,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01102,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01104,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01106,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01108,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0111,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01112,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01114,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01116,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01118,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0112,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01122,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01124,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01126,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01128,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0113,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01132,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01134,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01136,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01138,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0114,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01142,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01144,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01146,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01148,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0115,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01152,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01154,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01156,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01158,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0116,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01162,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01164,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01166,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01168,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0117,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01172,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01174,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01176,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01178,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0118,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01182,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01184,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01186,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01188,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0119,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01192,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01194,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01196,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01198,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.012,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01202,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01204,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01206,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01208,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0121,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01212,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01214,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01216,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01218,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0122,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01222,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01224,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01226,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01228,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0123,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01232,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01234,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01236,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01238,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0124,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01242,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01244,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01246,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01248,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0125,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01252,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01254,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01256,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01258,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0126,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01262,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01264,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01266,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01268,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0127,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01272,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01274,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01276,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01278,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0128,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01282,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01284,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01286,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01288,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0129,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01292,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01294,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01296,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01298,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.013,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01302,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01304,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01306,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01308,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0131,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01312,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01314,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01316,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01318,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0132,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01322,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01324,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01326,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01328,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0133,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01332,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01334,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01336,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01338,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0134,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01342,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01344,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01346,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01348,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0135,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01352,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01354,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01356,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01358,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0136,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01362,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01364,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01366,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01368,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0137,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01372,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01374,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01376,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01378,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0138,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01382,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01384,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01386,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01388,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0139,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01392,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01394,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01396,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01398,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.014,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01402,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01404,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01406,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01408,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0141,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01412,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01414,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01416,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01418,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0142,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01422,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01424,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01426,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01428,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0143,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01432,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01434,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01436,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01438,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0144,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01442,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01444,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01446,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01448,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0145,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01452,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01454,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01456,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01458,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0146,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01462,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01464,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01466,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01468,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0147,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01472,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01474,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01476,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01478,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0148,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01482,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01484,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01486,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01488,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0149,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01492,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01494,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01496,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01498,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.015,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01502,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01504,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01506,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01508,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0151,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01512,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01514,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01516,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01518,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0152,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01522,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01524,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01526,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01528,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0153,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01532,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01534,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01536,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01538,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0154,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01542,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01544,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01546,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01548,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0155,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01552,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01554,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01556,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01558,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0156,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01562,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01564,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01566,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01568,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0157,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01572,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01574,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01576,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01578,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0158,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01582,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01584,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01586,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01588,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0159,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01592,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01594,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01596,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01598,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.016,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01602,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01604,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01606,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01608,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0161,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01612,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01614,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01616,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01618,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0162,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01622,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01624,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01626,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01628,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0163,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01632,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01634,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01636,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01638,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0164,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01642,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01644,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01646,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01648,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0165,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01652,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01654,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01656,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01658,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0166,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01662,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01664,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01666,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01668,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0167,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01672,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01674,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01676,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01678,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0168,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01682,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01684,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01686,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01688,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0169,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01692,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01694,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01696,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01698,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.017,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01702,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01704,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01706,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01708,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0171,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01712,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01714,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01716,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01718,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0172,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01722,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01724,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01726,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01728,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0173,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01732,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01734,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01736,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01738,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.0174,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01742,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01744,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01746,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
0.01748,0,-1,WAIT_RELEASE,0,0,0,10000000000,-1,0
